,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,pathExists,mfcc
1209,46,18.0,"caltanissetta, sicily, italy",./archive/recordings/recordings/italian2.mp3,Italian,0,218,Italy,False,,,,True,"[-543.50653, -549.4355, -553.22076, -553.1996, -553.1972, -553.19684, -553.198, -553.191, -553.2008, -552.91547, -552.6966, -553.08655, -553.19824, -553.2051, -553.1983, -553.20306, -553.20764, -553.01025, -552.80225, -553.2205]"
1210,32,15.0,"naples, italy",./archive/recordings/recordings/italian20.mp3,Italian,0,1123,Italy,False,,,,True,"[-402.342, -375.9365, -368.43372, -353.8466, -350.47018, -345.22946, -335.8111, -330.52075, -326.72308, -313.17468, -288.32645, -258.6492, -260.797, -274.1756, -280.94638, -284.90305, -279.46786, -280.148, -286.58975, -290.4911]"
1211,42,20.0,"trento, italy",./archive/recordings/recordings/italian21.mp3,Italian,0,1124,Italy,False,,,,True,"[-465.74875, -432.197, -426.84024, -428.13123, -425.59735, -428.07318, -420.54385, -423.9705, -427.16577, -425.56683, -424.59656, -421.58514, -427.1707, -427.66412, -433.688, -436.10294, -434.84128, -428.30698, -415.11996, -397.11252]"
1212,23,6.0,"teramo, italy",./archive/recordings/recordings/italian22.mp3,Italian,0,1175,Italy,False,,,,True,"[-480.83105, -448.18066, -464.5644, -548.0743, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834, -613.2834]"
1213,34,14.0,"cuneo, italy",./archive/recordings/recordings/italian23.mp3,Italian,1,1177,Italy,False,,,,True,"[-395.36652, -370.8085, -345.84293, -345.18204, -351.56094, -351.8943, -346.60352, -337.25516, -328.9578, -330.08597, -332.41397, -332.53033, -326.41013, -318.28506, -319.93384, -324.96005, -325.26898, -319.28134, -315.01578, -315.24298]"
1214,23,6.0,"milan, italy",./archive/recordings/recordings/italian24.mp3,Italian,1,1406,Italy,False,,,,True,"[-397.0382, -362.98035, -352.9609, -356.35828, -365.94684, -375.51028, -383.8141, -390.0508, -393.80612, -393.66367, -399.96848, -401.19647, -400.69943, -403.79932, -401.03287, -406.24588, -402.59152, -404.377, -412.03152, -409.39557]"
1215,40,3.5,"wiesbaden, germany",./archive/recordings/recordings/italian25.mp3,Italian,0,1322,Germany,False,,,,True,"[-436.23627, -412.9899, -417.66663, -421.0165, -414.30457, -407.51672, -404.37637, -396.76157, -398.56482, -399.7412, -394.74533, -393.81094, -404.9786, -410.59732, -413.80746, -413.4245, -409.77304, -405.90454, -406.17706, -410.98]"
1216,49,11.0,"siracusa, sicily, italy",./archive/recordings/recordings/italian26.mp3,Italian,0,1489,Italy,False,,,,True,"[-596.2296, -596.1439, -596.1642, -596.1801, -596.1917, -596.1675, -596.2241, -596.2289, -596.1988, -596.1974, -596.2113, -596.1823, -596.19806, -596.211, -596.2216, -596.2174, -596.2225, -596.22784, -596.17346, -596.12415]"
1217,33,10.0,"milan, italy",./archive/recordings/recordings/italian27.mp3,Italian,1,1543,Italy,False,,,,True,"[-518.5869, -518.5869, -474.25488, -430.1328, -417.8144, -415.10092, -415.07016, -422.04333, -427.43378, -427.30865, -429.27173, -424.54572, -424.40298, -425.16486, -423.9756, -420.78613, -415.91766, -416.51532, -419.01532, -417.34915]"
1218,25,6.0,"rome, italy",./archive/recordings/recordings/italian28.mp3,Italian,0,1679,Italy,False,,,,True,"[-575.4083, -575.4083, -575.4083, -575.4083, -575.4083, -574.5611, -492.41925, -461.23734, -461.30417, -458.53085, -456.5737, -452.08868, -459.0896, -462.2713, -462.0609, -455.88492, -455.22272, -453.16318, -449.41898, -447.45425]"
1219,21,8.0,"trieste, italy",./archive/recordings/recordings/italian29.mp3,Italian,1,1686,Italy,False,,,,True,"[-383.00253, -357.96634, -349.96298, -343.79007, -341.04703, -344.4155, -346.35483, -341.9387, -339.26553, -336.92276, -339.70187, -339.02734, -345.3161, -345.72385, -340.47247, -338.37567, -339.03543, -341.5313, -341.10162, -346.19647]"
1220,55,21.0,"florence, italy",./archive/recordings/recordings/italian3.mp3,Italian,0,219,Italy,False,,,,True,"[-348.59357, -365.13773, -464.9108, -479.79352, -474.14667, -478.9257, -486.57367, -485.91736, -474.90195, -475.93802, -480.8833, -475.0574, -469.29654, -471.07025, -476.46225, -479.19064, -472.59772, -466.1226, -475.46844, -478.01962]"
1221,23,11.0,"bologna, italy",./archive/recordings/recordings/italian30.mp3,Italian,0,1741,Italy,False,,,,True,"[-486.8346, -448.6567, -448.06097, -453.48227, -454.65912, -455.28122, -448.3302, -446.6251, -449.69745, -443.45227, -437.85132, -447.24576, -456.87875, -451.04672, -445.4927, -450.27228, -449.49457, -447.30283, -445.93887, -439.70984]"
1222,59,23.0,"naples, italy",./archive/recordings/recordings/italian31.mp3,Italian,1,1976,Italy,False,,,,True,"[-558.2488, -545.3566, -547.1659, -546.78186, -545.9947, -543.70935, -541.1066, -542.4721, -532.56134, -532.7971, -546.4132, -544.5543, -540.29205, -539.2987, -534.22546, -535.5019, -534.74774, -538.1308, -538.97675, -542.05707]"
1223,49,14.0,"sardinia, italy",./archive/recordings/recordings/italian32.mp3,Italian,0,1984,Italy,False,,,,True,"[-563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794, -563.32794]"
1224,78,50.0,"bitonto, italy",./archive/recordings/recordings/italian33.mp3,Italian,1,2020,Italy,False,,,,True,"[-532.5453, -497.01816, -490.0947, -487.2573, -490.74203, -499.7099, -496.39474, -498.81464, -504.1048, -501.11066, -504.50195, -512.9158, -506.50485, -498.32883, -505.98923, -507.74728, -504.64023, -503.07236, -500.8806, -498.1626]"
1225,47,11.0,"cremona, italy",./archive/recordings/recordings/italian4.mp3,Italian,1,220,Italy,False,,,,True,"[-501.9071, -518.29944, -574.4413, -573.702, -572.84424, -574.107, -571.231, -567.55414, -567.87585, -572.41675, -569.4985, -558.24414, -549.68695, -545.18646, -530.17706, -516.082, -522.09344, -541.58496, -543.91876, -546.6428]"
1226,52,25.0,"vicenza, veneto, italy",./archive/recordings/recordings/italian5.mp3,Italian,0,440,Italy,False,,,,True,"[-425.837, -421.05963, -423.9445, -420.52356, -417.1083, -416.52023, -420.3913, -418.7156, -415.68564, -412.6006, -412.79886, -414.21317, -412.3808, -415.3618, -415.4772, -423.86453, -430.68628, -435.9208, -439.2663, -442.5714]"
1227,32,15.0,"naples, italy",./archive/recordings/recordings/italian6.mp3,Italian,1,473,Italy,False,,,,True,"[-166.21947, -193.17094, -244.22641, -280.23737, -323.30325, -390.11432, -439.9901, -447.33954, -452.4707, -452.15598, -448.3337, -442.8601, -442.89337, -442.45242, -438.3525, -436.59372, -436.49237, -434.40826, -434.41898, -430.28827]"
1228,24,8.0,"naples, italy",./archive/recordings/recordings/italian7.mp3,Italian,0,553,Italy,False,,,,True,"[-469.91595, -475.50458, -480.22952, -475.23264, -477.59064, -479.3305, -475.31686, -474.15088, -475.12384, -474.8071, -475.37946, -454.56265, -441.7877, -438.139, -393.13803, -378.13727, -422.27246, -445.2064, -394.95184, -393.12598]"
1229,43,10.0,"bari, italy",./archive/recordings/recordings/italian8.mp3,Italian,0,589,Italy,False,,,,True,"[-540.3381, -524.65735, -519.6056, -513.1638, -518.6741, -521.9329, -521.4763, -524.4308, -528.14465, -523.5123, -517.7967, -517.0272, -519.20197, -510.29224, -508.0963, -498.4701, -471.6806, -442.73395, -426.77856, -380.45328]"
1230,18,8.0,"turin, italy",./archive/recordings/recordings/italian9.mp3,Italian,0,619,Italy,False,,,,True,"[-488.47864, -494.78094, -506.22336, -505.33783, -503.2665, -498.30133, -500.38318, -502.44537, -499.61612, -493.99738, -496.1861, -494.8823, -496.9258, -501.68924, -498.36838, -498.69827, -499.07022, -500.82477, -501.9866, -503.08496]"
1231,25,12.0,"tokyo, japan",./archive/recordings/recordings/japanese1.mp3,Japanese,1,221,Japan,False,,,,True,"[-451.10672, -431.32483, -422.10696, -421.8516, -427.03293, -428.6134, -428.40106, -427.3851, -429.46155, -426.8938, -427.1546, -431.68204, -433.29013, -427.78638, -431.77985, -428.94928, -435.44998, -433.84686, -426.49582, -430.6225]"
1232,26,12.0,"hakodate, japan",./archive/recordings/recordings/japanese10.mp3,Japanese,1,827,Japan,False,,,,True,"[-443.15634, -414.79968, -417.14014, -412.98492, -410.45926, -412.54752, -414.20746, -420.9053, -425.48584, -435.2388, -485.20782, -544.54974, -544.54974, -544.54974, -544.54974, -544.54974, -544.54974, -544.54974, -544.54974, -544.54974]"
1233,29,13.0,"toyama, japan",./archive/recordings/recordings/japanese11.mp3,Japanese,1,1046,Japan,False,,,,True,"[-489.98215, -472.27863, -476.20477, -472.10306, -460.26648, -458.70212, -478.45544, -477.9005, -477.2426, -475.59506, -472.16922, -476.32355, -480.15607, -477.649, -475.2953, -479.4159, -481.5928, -476.3375, -477.48492, -478.20374]"
1234,36,12.0,"tokyo, japan",./archive/recordings/recordings/japanese12.mp3,Japanese,0,1365,Japan,False,,,,True,"[-565.7296, -565.7296, -501.4398, -403.80164, -372.7265, -377.02335, -392.48163, -408.472, -411.06055, -408.13525, -410.76517, -412.85092, -415.23273, -422.40384, -428.3991, -432.79663, -441.90143, -442.1217, -443.225, -439.2635]"
1235,28,11.0,"gunma, japan",./archive/recordings/recordings/japanese13.mp3,Japanese,0,1381,Japan,False,,,,True,"[-498.9648, -465.86502, -465.2691, -465.71548, -464.71805, -470.70416, -477.0457, -464.55655, -462.12466, -460.5808, -458.98657, -458.08408, -448.81906, -439.0538, -439.32318, -430.94678, -427.84073, -429.73068, -434.27023, -441.7734]"
1236,37,12.0,"akashi, japan",./archive/recordings/recordings/japanese14.mp3,Japanese,1,1382,Japan,False,,,,True,"[-548.5348, -547.57874, -547.33057, -547.4952, -548.1576, -548.16876, -547.7553, -547.6648, -547.5949, -547.709, -547.5923, -546.9271, -546.9152, -545.379, -543.32306, -543.16656, -545.15015, -546.8679, -546.8919, -546.8488]"
1237,45,12.0,"osaka, japan",./archive/recordings/recordings/japanese15.mp3,Japanese,0,1521,Japan,False,,,,True,"[-494.56567, -483.78842, -484.98453, -488.12326, -489.60876, -488.14618, -487.80612, -490.6283, -491.56674, -492.68536, -494.50723, -493.78604, -491.1083, -487.48056, -487.326, -485.4911, -481.46112, -482.67288, -485.87073, -485.86194]"
1238,25,3.0,"clark field, philippines",./archive/recordings/recordings/japanese16.mp3,Japanese,1,1537,Philippines,False,,,,True,"[-577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314, -577.90314]"
1239,44,13.0,"nara, japan",./archive/recordings/recordings/japanese17.mp3,Japanese,1,1610,Japan,False,,,,True,"[-466.9956, -473.90585, -476.51556, -466.00217, -461.2534, -474.0489, -477.92166, -475.23236, -473.11035, -472.9423, -467.97495, -461.79822, -463.79135, -468.99612, -471.18283, -472.2573, -473.34067, -475.94107, -475.33896, -475.24402]"
1240,52,13.0,"kyoto, japan",./archive/recordings/recordings/japanese18.mp3,Japanese,1,1626,Japan,False,,,,True,"[-431.84802, -396.3165, -392.4811, -395.46707, -394.00214, -398.34732, -398.84448, -393.5838, -392.4906, -395.34592, -347.67877, -231.56717, -209.35165, -213.64618, -172.80351, -168.83311, -173.13162, -177.42146, -178.33638, -157.74289]"
1241,57,13.0,"naha, japan",./archive/recordings/recordings/japanese19.mp3,Japanese,1,1684,Japan,False,,,,True,"[-434.9959, -435.33124, -463.2983, -471.21503, -476.45303, -478.88275, -477.34528, -468.10812, -465.6111, -467.23956, -460.00644, -458.22156, -456.81345, -456.80548, -455.9563, -467.39618, -470.07874, -460.49292, -456.30154, -453.3044]"
1242,27,12.0,"tokyo, japan",./archive/recordings/recordings/japanese2.mp3,Japanese,1,222,Japan,False,,,,True,"[-400.1839, -423.77472, -452.45987, -454.56937, -454.5545, -456.98923, -454.14557, -450.97705, -440.48984, -434.9113, -421.62582, -427.83636, -437.6353, -429.85425, -435.32205, -444.52307, -447.90424, -451.23624, -449.3, -446.84274]"
1243,21,14.0,"yokosuka, japan",./archive/recordings/recordings/japanese20.mp3,Japanese,0,1833,Japan,False,,,,True,"[-445.82806, -432.19794, -429.8306, -432.62323, -434.09045, -429.7239, -435.88904, -440.84888, -437.15237, -437.9093, -433.8284, -430.72202, -426.1623, -424.3762, -428.63202, -430.17032, -426.04184, -429.4691, -432.85403, -432.8784]"
1244,53,13.0,"tokyo, japan",./archive/recordings/recordings/japanese21.mp3,Japanese,1,1847,Japan,False,,,,True,"[-543.05225, -533.8727, -534.29407, -536.2503, -534.6431, -535.1795, -532.8777, -531.7285, -528.71094, -533.33673, -531.9397, -532.90735, -532.102, -529.9971, -533.0678, -534.2569, -530.1903, -530.2966, -530.51495, -533.1791]"
1245,69,12.0,"ashiya, japan",./archive/recordings/recordings/japanese22.mp3,Japanese,1,1881,Japan,False,,,,True,"[-572.2933, -558.077, -556.7968, -556.6701, -558.71265, -563.61975, -558.7604, -550.91956, -557.366, -564.732, -558.469, -560.2917, -565.94037, -561.3231, -557.13257, -556.4509, -559.29584, -561.7412, -566.5171, -571.76904]"
1246,24,5.0,"kawasaki, japan",./archive/recordings/recordings/japanese23.mp3,Japanese,0,1942,Japan,False,,,,True,"[-423.17352, -396.7942, -395.9443, -396.86703, -402.9162, -405.11298, -405.57675, -403.4759, -405.12418, -411.84808, -413.73013, -420.622, -431.3602, -437.75986, -456.21204, -469.082, -475.55096, -478.58218, -486.40894, -487.34064]"
1247,40,13.0,"tokyo, japan",./archive/recordings/recordings/japanese24.mp3,Japanese,1,1948,Japan,False,,,,True,"[-552.19995, -528.7446, -511.34308, -506.3197, -494.94504, -493.04987, -507.26517, -508.03635, -508.73438, -511.5102, -516.53424, -521.39905, -517.11, -511.98193, -513.71625, -515.42676, -518.47955, -513.2584, -513.4176, -507.2601]"
1248,52,13.0,"kyoto, japan",./archive/recordings/recordings/japanese25.mp3,Japanese,1,1987,Japan,False,,,,True,"[-560.35834, -526.30206, -507.46442, -504.17014, -501.02536, -496.72128, -495.0336, -498.62076, -498.7293, -496.19376, -492.00604, -495.7055, -493.0906, -494.43988, -495.6777, -492.60913, -491.7548, -486.0306, -481.20377, -473.13635]"
1249,44,13.0,"yokosuka, japan",./archive/recordings/recordings/japanese26.mp3,Japanese,1,1991,Japan,False,,,,True,"[-519.4443, -494.69284, -494.34738, -495.8469, -499.8737, -495.93484, -496.0598, -501.1632, -500.87836, -503.28488, -510.20404, -512.27313, -517.07837, -526.2838, -523.20404, -518.7075, -513.25195, -516.3868, -521.7258, -519.126]"
1250,21,13.0,"tokyo, japan",./archive/recordings/recordings/japanese27.mp3,Japanese,1,2123,Japan,False,,,,True,"[-505.87595, -505.73456, -505.81906, -505.7896, -505.86066, -505.79105, -505.8148, -505.81967, -505.77997, -505.80463, -505.85596, -505.78082, -505.7796, -505.78055, -505.77826, -505.78082, -505.77927, -505.78146, -505.78384, -505.7771]"
1251,49,12.0,"kofu, yamanashi prefecture, japan",./archive/recordings/recordings/japanese3.mp3,Japanese,1,223,Japan,False,,,,True,"[-433.2158, -436.06784, -445.1299, -441.87726, -436.16592, -429.46252, -430.5537, -443.41217, -450.64642, -455.0946, -456.60178, -452.13098, -457.88235, -470.39105, -472.3998, -474.206, -472.14777, -467.81897, -468.96936, -471.86905]"
1252,20,15.0,"tokyo, japan",./archive/recordings/recordings/japanese4.mp3,Japanese,0,224,Japan,False,,,,True,"[-599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562, -599.1562]"
1253,25,12.0,"chiba, japan",./archive/recordings/recordings/japanese5.mp3,Japanese,1,225,Japan,False,,,,True,"[-429.9543, -393.98724, -385.37128, -383.18503, -371.12247, -377.60355, -380.52896, -387.94427, -391.36746, -378.75598, -383.88272, -385.1037, -385.86417, -387.18137, -387.247, -380.20718, -381.17123, -378.28372, -362.3721, -369.94632]"
1254,30,10.0,"kawasaki, japan",./archive/recordings/recordings/japanese6.mp3,Japanese,1,226,Japan,False,,,,True,"[-552.4762, -553.91705, -554.3612, -554.3738, -554.36206, -554.3702, -554.386, -554.374, -554.3585, -554.3607, -554.3639, -554.3577, -554.3592, -554.3766, -554.3673, -554.3623, -554.3631, -554.35876, -554.36194, -554.357]"
1255,18,12.0,"osaka, japan",./archive/recordings/recordings/japanese7.mp3,Japanese,0,227,Japan,False,,,,True,"[-431.57928, -455.8464, -483.23035, -482.9465, -483.3508, -483.40192, -483.404, -482.95477, -482.86673, -483.4082, -483.40088, -483.40363, -483.22522, -482.91544, -483.20035, -483.403, -483.40018, -483.39853, -483.40103, -483.4013]"
1256,25,12.0,"tokyo, japan",./archive/recordings/recordings/japanese8.mp3,Japanese,0,486,Japan,False,,,,True,"[-599.67633, -594.0224, -525.564, -500.24756, -500.4623, -503.58832, -492.96295, -485.5626, -498.9132, -503.95993, -496.65845, -491.30212, -483.23145, -480.09528, -481.11835, -479.4261, -473.99545, -470.31952, -463.63562, -463.54733]"
1257,24,13.0,"yokohama, japan",./archive/recordings/recordings/japanese9.mp3,Japanese,0,543,Japan,False,,,,True,"[-427.93512, -435.9272, -456.32132, -457.34717, -455.48035, -458.38593, -463.71866, -434.01147, -348.44485, -349.8599, -425.51776, -445.101, -444.16544, -450.60913, -460.41153, -461.6357, -460.0228, -463.6755, -464.3796, -462.36008]"
1258,34,16.0,"ziguinchor, senegal",./archive/recordings/recordings/jola1.mp3,Jola,0,784,Senegal,False,,,,True,"[-433.84824, -414.35455, -410.9813, -414.07697, -412.09616, -418.94556, -418.3615, -413.5779, -416.15836, -422.1726, -418.25183, -415.98886, -421.66083, -416.57013, -414.93338, -419.02094, -419.39658, -413.3872, -408.42242, -414.7192]"
1259,26,12.0,"algiers, algeria",./archive/recordings/recordings/kabyle1.mp3,Kabyle,1,1190,Algeria,False,,,,True,"[-458.95157, -434.4372, -429.98892, -440.2259, -442.84253, -442.56503, -444.4829, -454.13803, -448.96588, -450.4777, -453.50653, -455.91537, -448.3883, -440.0596, -442.07663, -436.29697, -438.31445, -446.44998, -452.5068, -467.94052]"
1260,30,9.0,"francistown, botswana",./archive/recordings/recordings/kalanga1.mp3,Kalanga,0,1182,Botswana,False,,,,True,"[-506.38077, -494.71414, -496.0482, -506.04504, -506.4509, -508.76596, -510.45215, -515.5591, -516.2639, -506.91696, -520.5899, -526.2614, -513.104, -479.90665, -490.54282, -507.6103, -514.7399, -517.642, -518.54517, -503.8844]"
1261,36,9.0,"hosanna, ethiopia",./archive/recordings/recordings/kambaata1.mp3,Kambaata,0,978,Ethiopia,False,,,,True,"[-392.88257, -366.28226, -363.39255, -365.8607, -364.44208, -366.12067, -365.9453, -364.3278, -361.41208, -357.20572, -356.0995, -362.32236, -361.27426, -357.7698, -357.04236, -359.7837, -362.58493, -362.92984, -367.4504, -369.53345]"
1262,51,7.0,"durame, ethiopia",./archive/recordings/recordings/kambaata2.mp3,Kambaata,0,1002,Ethiopia,False,,,,True,"[-446.6035, -425.5173, -423.53986, -424.60394, -430.1602, -431.1322, -430.42484, -431.58878, -430.50958, -436.52716, -443.12402, -435.49258, -434.36523, -446.55716, -456.28586, -462.2189, -463.3475, -468.2445, -472.20645, -474.4038]"
1263,54,8.0,"hosanna, ethiopia",./archive/recordings/recordings/kambaata3.mp3,Kambaata,0,1033,Ethiopia,False,,,,True,"[-554.609, -554.609, -554.609, -544.8898, -421.52194, -388.44025, -421.08856, -437.061, -442.8514, -447.9102, -442.4947, -443.89932, -448.84564, -441.3886, -436.0067, -444.7851, -444.26944, -442.4494, -445.77936, -441.75806]"
1264,26,5.0,"bangalore, india",./archive/recordings/recordings/kannada1.mp3,Kannada,1,228,India,False,,,,True,"[-569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886, -569.8886]"
1265,48,6.0,"kaduna, nigeria",./archive/recordings/recordings/kanuri1.mp3,Kanuri,1,1049,Nigeria,False,,,,True,"[-473.07584, -453.59558, -451.65863, -452.4156, -459.36743, -453.73865, -453.17737, -448.7687, -442.37592, -440.8076, -433.36383, -440.09702, -443.76483, -440.68433, -437.0083, -435.84863, -438.11392, -441.9498, -440.54892, -436.71896]"
1266,18,9.0,"semey, kazakhstan",./archive/recordings/recordings/kazakh1.mp3,Kazakh,0,229,Kazakhstan,False,,,,True,"[-394.5758, -382.41357, -385.20596, -378.3553, -382.90652, -384.17947, -381.2949, -383.7183, -384.72922, -381.16586, -383.56528, -388.7834, -384.0612, -379.77206, -384.00714, -381.6753, -379.58228, -378.726, -382.93518, -383.25626]"
1267,22,6.0,"almaty, kazakhstan",./archive/recordings/recordings/kazakh2.mp3,Kazakh,0,1234,Kazakhstan,False,,,,True,"[-494.27963, -490.60123, -493.5037, -493.6998, -483.34943, -487.9907, -488.11148, -481.14896, -479.62064, -486.66455, -485.38547, -492.41498, -492.1071, -492.9633, -498.23453, -494.29388, -487.02713, -492.12802, -488.59024, -482.95435]"
1268,49,30.0,"almaty, kazakhstan",./archive/recordings/recordings/kazakh3.mp3,Kazakh,1,1763,Kazakhstan,False,,,,True,"[-438.23685, -423.5156, -418.6739, -421.53943, -421.82587, -426.20493, -434.81732, -442.43073, -436.52472, -434.56592, -433.09665, -432.69196, -436.0041, -439.96567, -445.36972, -440.33563, -441.23618, -444.3705, -447.6841, -452.77905]"
1269,21,16.0,"phnom penh, cambodia",./archive/recordings/recordings/khmer1.mp3,Khmer,1,230,Cambodia,False,,,,True,"[-396.37994, -392.7786, -394.07034, -399.54605, -398.4394, -396.50348, -396.7679, -398.5872, -398.98328, -402.47125, -405.06384, -401.84528, -401.70377, -383.82025, -368.11166, -384.46344, -398.6261, -395.86826, -389.7328, -379.99448]"
1270,19,16.0,"phnom penh, cambodia",./archive/recordings/recordings/khmer2.mp3,Khmer,0,231,Cambodia,False,,,,True,"[-564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232, -564.232]"
1271,46,25.0,"baling, kampongthum, cambodia",./archive/recordings/recordings/khmer3.mp3,Khmer,0,232,Cambodia,False,,,,True,"[-600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56, -600.56]"
1272,31,16.0,"phnom penh, cambodia",./archive/recordings/recordings/khmer4.mp3,Khmer,0,1087,Cambodia,False,,,,True,"[-595.52527, -595.59064, -595.67065, -595.6424, -595.57904, -595.6102, -595.6315, -595.63525, -595.63, -595.62415, -595.6458, -595.7047, -595.64685, -595.63135, -595.6348, -595.6528, -595.6337, -595.6599, -595.68964, -595.62506]"
1273,47,25.0,"kampong speu, cambodia",./archive/recordings/recordings/khmer5.mp3,Khmer,0,1609,Cambodia,False,,,,True,"[-511.20575, -492.9103, -506.20404, -505.95258, -415.195, -387.81082, -390.55157, -358.87045, -346.11038, -352.74347, -366.437, -373.4115, -341.7364, -324.21768, -330.65305, -312.4178, -264.5807, -252.16388, -266.645, -271.8798]"
1274,20,4.0,"auburn, australia",./archive/recordings/recordings/khmer6.mp3,Khmer,1,1669,Australia,False,,,,True,"[-482.46115, -456.42792, -453.3783, -451.42242, -455.69153, -452.61237, -450.25983, -452.46045, -450.1819, -448.06494, -453.37543, -450.2664, -448.4317, -449.35736, -448.82352, -449.72296, -452.91156, -449.01175, -445.22076, -447.27667]"
1275,56,25.0,"siem reap, cambodia",./archive/recordings/recordings/khmer7.mp3,Khmer,0,1911,Cambodia,False,,,,True,"[-555.2258, -555.74866, -555.9267, -556.0378, -555.9676, -556.04333, -555.9903, -555.57416, -555.3112, -555.3428, -554.9418, -554.9129, -554.6336, -554.594, -555.2005, -555.0484, -554.9129, -555.3732, -555.02954, -554.12494]"
1276,19,16.0,"new orleans, louisiana, usa",./archive/recordings/recordings/kikongo1.mp3,Kikongo,0,464,Usa,False,,,,True,"[-414.9428, -397.46027, -397.6624, -393.1051, -391.48123, -388.61258, -388.42227, -388.24948, -388.73532, -387.42236, -383.3536, -383.5546, -383.56137, -377.32312, -377.24124, -376.06522, -371.44962, -379.6131, -382.26605, -378.98352]"
1277,56,28.0,"kimulaza, uige, angola",./archive/recordings/recordings/kikongo2.mp3,Kikongo,0,1031,Angola,False,,,,True,"[-485.09, -463.43823, -460.013, -457.37543, -463.54553, -467.5524, -460.4082, -464.09094, -468.87704, -463.13995, -452.73245, -450.99255, -454.8511, -453.5597, -458.4334, -460.33237, -459.99072, -465.30527, -463.73645, -461.0639]"
1278,48,5.0,"nairobi, kenya",./archive/recordings/recordings/kikuyu1.mp3,Kikuyu,0,466,Kenya,False,,,,True,"[-557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576, -557.77576]"
1279,50,7.0,"kerugoya, kenya",./archive/recordings/recordings/kikuyu2.mp3,Kikuyu,0,1155,Kenya,False,,,,True,"[-472.60464, -463.44928, -466.43112, -465.45587, -464.0413, -469.13135, -465.95908, -467.27277, -466.28033, -461.73553, -462.001, -461.43723, -459.4222, -454.17194, -451.84546, -457.4333, -462.05737, -465.08807, -473.36548, -469.91492]"
1280,45,5.0,"nairobi, kenya",./archive/recordings/recordings/kikuyu3.mp3,Kikuyu,1,1156,Kenya,False,,,,True,"[-364.48947, -388.47385, -411.14496, -414.06824, -422.7689, -425.088, -428.8162, -429.04446, -421.60706, -414.312, -408.8245, -411.07114, -412.28003, -384.34424, -376.9598, -412.11816, -415.0385, -419.73477, -432.37888, -431.88824]"
1281,23,4.0,"nairobi, kenya",./archive/recordings/recordings/kikuyu4.mp3,Kikuyu,1,1790,Kenya,False,,,,True,"[-503.71793, -501.54346, -519.3624, -516.7144, -510.04144, -516.76575, -517.077, -511.91556, -507.5657, -496.41037, -493.79163, -508.93536, -516.8625, -522.99176, -536.5536, -551.9524, -549.30084, -541.76337, -532.66095, -524.43414]"
1282,32,28.0,"bishkek, kyrgyzstan",./archive/recordings/recordings/kirghiz1.mp3,Kirghiz,1,233,Kyrgyzstan,False,,,,True,"[-533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495, -533.5495]"
1283,22,6.0,"dar-es-salaam, tanzania",./archive/recordings/recordings/kiswahili1.mp3,Kiswahili,0,234,Tanzania,False,,,,True,"[-221.98036, -270.19397, -352.4956, -338.4907, -323.98227, -331.33575, -344.72464, -338.7128, -339.95425, -342.7566, -341.37357, -333.19684, -310.70743, -308.53476, -328.1013, -336.4696, -334.30762, -332.85464, -339.2962, -346.06216]"
